Incident,RequestedBy,Description,Category,Solution_code,Start_Date,End_Date,Status,Assignement_Group,Ticket_Criticality,Env,SolvedBy
INC00014908,Haris Stewart,Revoke exeute priv for user in ranger,User Access,Permissions Updated,6/29/2021 14:17,6/30/2021 7:17,Closed,HADOOP_SUPPORT_L3,2-High,SIT,Laci Acosta
INC00014909,Derek Bennett,Yarn Queue space issue,Configuration,Workaround,6/5/2020 4:40,6/8/2020 6:40,Closed,HADOOP_SUPPORT_L1,1-Critical,SIT,Eliana Matthews
INC00014910,Connie Watson,Unable to create hive table in UAT env,No Fault Found,No Action Taken,1/18/2023 8:43,1/22/2023 15:43,In-Progress,HADOOP_SUPPORT_L1,4-Low,DEV,Kyra Velazquez
INC00014911,Rebecca Williams,Unable to Run Pyspark/Yarn Jobs/ Automated Jobs using service accounts,User Access,Permissions Updated,12/3/2022 7:19,12/3/2022 18:19,On-Hold,HADOOP_SUPPORT_L1,3-Moderate,PROD,Shirley Randolph
INC00014912,Harper Kaufman,Cannot re-encrypt an encryption zone if a previous re-encryption on it was canceled,Configuration,Workaround,4/7/2023 2:41,4/13/2023 6:41,Closed,HADOOP_SUPPORT_L1,2-High,UAT,Savanah Ho
INC00014913,Vernon Mccall,Apache Hadoop MapReduce Job History Server (JHS) vulnerability,Troubleshooting,Syster Driver Updated,12/22/2021 18:46,12/30/2021 4:46,On-Hold,HADOOP_SUPPORT_L2,4-Low,PROD,Alana Hughes
INC00014914,Dana Conner,Can't connect to HIVE UAT,Miscategorised,No Action Taken,3/14/2020 11:04,3/22/2020 6:04,In-Progress,HADOOP_SUPPORT_L2,1-Critical,DEV,Winston Schultz
INC00014915,Garrison Mckay,None of the busines user can access path on Hue,Miscategorised,Training/Advise,1/9/2023 9:13,1/12/2023 10:13,New,HADOOP_SUPPORT_L3,2-High,PROD,Kaydence Luna
INC00014916,Nicole Baker,Please provide resource details for all the queue associated with root,Configuration,Workaround,4/2/2022 22:53,4/8/2022 12:53,In-Progress,HADOOP_ENGG,4-Low,DEV,Pamela Hancock
INC00014917,Hammett Rodriguez,Revoke exeute priv for user in ranger,User Access,Permissions Updated,11/14/2020 2:24,11/21/2020 6:24,Closed,HADOOP_ENGG,2-High,DEV,Pamela Hancock
INC00014918,Sam Ross,HDFS ranger policy missing,Configuration,Workaround,2/1/2022 8:47,2/6/2022 3:47,In-Progress,HADOOP_SUPPORT_L3,2-High,DEV,Dale Oliver
INC00014919,Jael Monroe,User is not able to access hue url. Getting UnboundLocalError,Configuration,Amend Configuration,6/1/2022 8:24,6/11/2022 5:24,Closed,HADOOP_SUPPORT_L3,3-Moderate,DEV,Eva Underwood
INC00014920,Sienna Warren,spark submit fails ,Miscategorised,Training/Advise,6/28/2021 15:38,7/7/2021 18:38,On-Hold,HADOOP_SUPPORT_L1,4-Low,PROD,Eliana Matthews
INC00014921,Maggy King,Business user is getting error while accessing hue.,Troubleshooting Fix,Workaround,9/8/2021 11:01,9/18/2021 13:01,New,HADOOP_ENGG,4-Low,DEV,Yurem Montes
INC00014922,Kate Miller,HUE not working, it is down since more than 2 hours,Capacity,4/22/2021 19:06,5/2/2021 17:06,Closed,HADOOP_SUPPORT_L3,3-Moderate,SIT,Dale Oliver
INC00014923,Glenna Dennis,copying jars to hdfs for spark shell fast loading from windows,Security,File Permission -Modify,3/11/2021 1:52,3/17/2021 4:52,New,HADOOP_SUPPORT_L1,2-High,SIT,Keaton Forbes
INC00014924,Emily Key,We are facing following issue due to which spark job getting fail,Data-Transaction,Workaround,10/23/2021 5:26,10/26/2021 3:26,On-Hold,HADOOP_SUPPORT_L1,1-Critical,UAT,Keaton Forbes
INC00014925,Glenna Dennis,Facing Project Space Memory Issue- can't run query in HUE (hive/Impala),No Fault Found,No Action Taken,10/15/2022 14:25,10/18/2022 13:25,In-Progress,HADOOP_SUPPORT_L2,1-Critical,SIT,Isabella Sheppard
INC00014926,Connie Kelley,issue with hive property modification,Configuration,Workaround,5/30/2023 8:03,6/9/2023 11:03,On-Hold,HADOOP_SUPPORT_L1,1-Critical,DEV,Savanah Ho
INC00014927,Spike Warren,Error while executing pySpark jobs,No Fault Found,No Action Taken,10/11/2022 12:37,10/15/2022 13:37,Resolved,HADOOP_SUPPORT_L2,1-Critical,DEV,Colton Robertson
INC00014928,Adara Holloway,Unix_timestamp is not working in Hive its giving null Value.,Configuration,Amend Configuration,10/29/2020 3:30,10/31/2020 17:30,In-Progress,HADOOP_SUPPORT_L2,4-Low,SIT,Alana Hughes
INC00014929,Dillon Richard,Exception: Python in worker has different version 3.6 than that in driver 3.7, PySpark cannot run,Configuration,5/7/2020 0:24,5/7/2020 19:24,Closed,HADOOP_SUPPORT_L3,2-High,UAT,Laci Acosta
INC00014930,Barrett Chen,HDFS ranger policy missing,Configuration,Workaround,12/5/2022 12:54,12/6/2022 16:54,Resolved,HADOOP_SUPPORT_L3,2-High,PROD,Kaydence Luna
INC00014931,Quentin Saunders,Unable to start a spark session,Dependent System,No Action Taken,2/7/2023 14:38,2/18/2023 19:38,Resolved,HADOOP_SUPPORT_L2,3-Moderate,SIT,Kenny Kennedy
INC00014932,Myra Mitchell,Unable to access  hive from jupiter,Dependent System,Workaround,9/18/2020 17:03,9/23/2020 0:03,In-Progress,HADOOP_SUPPORT_L1,2-High,UAT,Keaton Forbes
INC00014933,Alina Murphy,Unable to execute multiple table joined queries in Spark shell,Configuration,Amend Configuration,12/28/2020 2:32,1/6/2021 16:32,On-Hold,HADOOP_SUPPORT_L3,1-Critical,UAT,Iyana Stein
INC00014934,Oscar Hawkins,Hue Links are not working for all the domains,User Access,Not Listed,8/2/2021 18:59,8/11/2021 21:59,On-Hold,HADOOP_SUPPORT_L3,1-Critical,SIT,Iyana Stein
INC00014935,Deacon Garner,Change /user/spark retention period from 30 to 15 days in all UAT clusters.,Configuration,Amend Configuration,3/28/2023 11:41,4/2/2023 22:41,New,HADOOP_SUPPORT_L3,3-Moderate,UAT,Guadalupe Mcneil
INC00014936,Brad Smith,Unable to run spark job ,No Fault Found,Workaround,1/8/2021 22:38,1/20/2021 3:38,Resolved,HADOOP_SUPPORT_L1,3-Moderate,DEV,Alyvia Baker
INC00014937,Jin Rivas,Users unable to access Hue after modifying ACL for users,User Access,Permissions Updated,1/16/2021 6:18,1/25/2021 6:18,On-Hold,HADOOP_SUPPORT_L3,3-Moderate,SIT,Eva Underwood
INC00014938,Minerva Walter,Caused by: org.apache.hadoop.hdfs.BlockMissingException,Configuration,Workaround,12/1/2021 23:58,12/2/2021 16:58,Resolved,HADOOP_SUPPORT_L3,3-Moderate,SIT,Odin Potter
INC00014939,Adison Cooper,Yarn Queue space issue,Configuration,Workaround,12/24/2020 23:30,12/27/2020 17:30,New,HADOOP_SUPPORT_L2,2-High,SIT,Alana Hughes
INC00014940,Octavia Schultz,Can not access to HUE,User Access,Permissions Updated,2/19/2022 19:32,2/20/2022 9:32,New,HADOOP_ENGG,4-Low,UAT,Landin Vaughn
INC00014941,Jin Rivas,New account for HUE, ACL for any new project space of EAP Cluster,Miscategorised,8/4/2020 4:21,8/8/2020 3:21,New,HADOOP_SUPPORT_L3,1-Critical,DEV,Kaydence Luna
INC00014942,Clayton Cortez,Ranger autorization failed,Configuration,Amend Configuration,6/6/2022 15:01,6/12/2022 4:01,In-Progress,HADOOP_SUPPORT_L1,1-Critical,UAT,Giovanna Henson
INC00014943,Russell Luna,Getting error while running spark2 cmd mention below.,Capacity,Workaround,4/29/2020 11:09,5/6/2020 5:09,Closed,HADOOP_SUPPORT_L3,3-Moderate,PROD,Eva Underwood
INC00014944,Kelly Ballard,User are not able to access Hue on PROD environment,Account Administration,Training/Advise,7/7/2021 0:33,7/16/2021 17:33,On-Hold,HADOOP_SUPPORT_L2,2-High,SIT,Zayne Gonzales
INC00014945,Zenia Miller,Spark error on UAT Cluster connectivity via DoD,Configuration,Workaround,8/3/2020 7:10,8/14/2020 22:10,On-Hold,HADOOP_ENGG,4-Low,UAT,Pamela Hancock
INC00014946,Robert Cole,Urgent - cannot access hue ,User Access,Permissions Updated,1/18/2021 18:24,1/27/2021 9:24,On-Hold,HADOOP_ENGG,4-Low,DEV,Pamela Hancock
INC00014947,Connie Holmes,Slowness in Hue,Capacity,Workaround,1/15/2020 16:43,1/20/2020 22:43,New,HADOOP_SUPPORT_L1,4-Low,PROD,Kyra Velazquez
INC00014948,Walter Hill,Yarn Queue space issue,Configuration,Workaround,8/12/2021 13:51,8/19/2021 8:51,New,HADOOP_SUPPORT_L2,3-Moderate,PROD,Colt Chandler
INC00014949,Nyssa Vargas,Error char format uploading file in hdfs,Transaction Data,Ci Reboot,8/12/2020 10:02,8/24/2020 7:02,On-Hold,HADOOP_SUPPORT_L1,4-Low,PROD,Savanah Ho
INC00014950,Vincent Anderson,We are facing following issue due to which spark job getting fail,Data-Transaction,Workaround,2/4/2022 19:23,2/5/2022 9:23,Resolved,HADOOP_ENGG,4-Low,DEV,Chloe Anderson
INC00014951,Oliver Alexander,SparkUI: Failed to bind SparkUI,Capacity,Housekeeping,6/2/2021 14:04,6/13/2021 11:04,On-Hold,HADOOP_ENGG,3-Moderate,DEV,Seth Holder
INC00014952,Rogan Sutton,PROD | webHDFS  namenode operations Failing,Configuration,Workaround,3/20/2022 8:37,3/22/2022 19:37,Closed,HADOOP_SUPPORT_L3,3-Moderate,UAT,Odin Potter
INC00014953,Edward Montgomery,Change /user/spark retention period from 30 to 15 days in all UAT clusters.,Configuration,Amend Configuration,1/26/2021 9:38,1/29/2021 22:38,New,HADOOP_ENGG,1-Critical,SIT,Seth Holder
INC00014954,Reid Cole,Increase resources capacity for Queue,Capacity,No Action Taken,8/23/2021 16:48,8/25/2021 16:48,New,HADOOP_SUPPORT_L3,3-Moderate,PROD,Dale Oliver
INC00014955,Clayton Cortez,[Spark][PROD]Not possible to share same queue with more than one Spark session,Configuration,Workaround,10/26/2020 12:54,10/26/2020 14:54,Closed,HADOOP_SUPPORT_L2,2-High,SIT,Kenny Kennedy
INC00014956,Sienna Reed,Unable to access below mentioned oozie log,Capacity,Amend Configuration,2/4/2021 23:43,2/10/2021 4:43,Closed,HADOOP_SUPPORT_L2,4-Low,DEV,Rashad Allen
INC00014957,Olivia Spencer,Urgent configuration correction required on Resource scheduler for queue,Configuration,Workaround,1/16/2020 15:09,1/24/2020 5:09,On-Hold,HADOOP_SUPPORT_L1,2-High,DEV,Alonzo Berger
INC00014958,Sienna Warren,Slowness in Hue,Capacity,Workaround,7/27/2022 20:58,8/8/2022 12:58,Resolved,HADOOP_ENGG,1-Critical,PROD,Yurem Montes
INC00014959,Teegan Barrett,Potential data corruption due to race conditions between concurrent block read and write,Data Related,Workaround,4/30/2021 18:18,5/9/2021 10:18,On-Hold,HADOOP_SUPPORT_L2,4-Low,SIT,Colt Chandler
INC00014960,Maisie Howe,Unable to kill prod job,Configuration,Service/Process Restart,8/16/2022 22:04,8/27/2022 14:04,In-Progress,HADOOP_SUPPORT_L3,4-Low,DEV,Laci Acosta
INC00014961,Sienna Warren,hdfs  filesystem   failed to initialize,Hardware,Syster Driver Updated,3/29/2021 5:17,4/2/2021 19:17,Closed,HADOOP_SUPPORT_L3,2-High,SIT,Kaydence Luna
INC00014962,Anna Baker,HIVE : Getting No Databases found error,No Fault Found,Training/Advise,4/27/2023 14:54,5/1/2023 19:54,Closed,HADOOP_SUPPORT_L2,2-High,PROD,Alana Hughes
INC00014963,Martena Gallagher,User is not able to access hue url. Getting UnboundLocalError,Configuration,Amend Configuration,1/17/2020 19:36,1/19/2020 22:36,New,HADOOP_ENGG,1-Critical,SIT,Seth Holder
INC00014964,Tyler Morgan,Killed Spark jobs are visible in Spark history server and holding on to resources causing further delay for other jobs,Capacity,Workaround,3/6/2020 21:33,3/8/2020 8:33,On-Hold,HADOOP_SUPPORT_L1,1-Critical,SIT,Lacey Cole
INC00014965,Clark Parker,SparkUI: Failed to bind SparkUI,Capacity,Housekeeping,5/5/2020 18:31,5/14/2020 17:31,In-Progress,HADOOP_SUPPORT_L1,1-Critical,SIT,Shirley Randolph
INC00014966,Charlie Edwards,HIVE : Getting No Databases found error,No Fault Found,Training/Advise,5/23/2021 10:00,6/2/2021 21:00,In-Progress,HADOOP_ENGG,2-High,SIT,Yurem Montes
INC00014967,Evelyn Tucker,Export all polices to to PROD env in ranger,Configuration,Amend Configuration,1/29/2021 9:18,1/31/2021 9:18,New,HADOOP_ENGG,3-Moderate,SIT,Landin Vaughn
INC00014968,Ryan Hamilton,copying jars to hdfs for spark shell fast loading from windows,Configuration,Workaround,10/28/2022 0:13,11/3/2022 17:13,In-Progress,HADOOP_SUPPORT_L2,4-Low,UAT,Alana Hughes
INC00014969,Briony Allen,HDFS ranger policy missing,Configuration,Workaround,4/23/2020 17:01,4/24/2020 17:01,On-Hold,HADOOP_SUPPORT_L2,1-Critical,PROD,Colton Robertson
INC00014970,Barrett Chen,HDFS NFS gateway and CDH installation (using packages) failedin HDFS,Configuration,Workaround,1/8/2021 22:32,1/20/2021 8:32,Closed,HADOOP_SUPPORT_L2,1-Critical,SIT,Rashad Allen
INC00014971,Veda Slater,Increase resources capacity for Queue,Capacity,No Action Taken,10/18/2020 18:47,10/22/2020 23:47,Closed,HADOOP_SUPPORT_L3,4-Low,UAT,Eva Underwood
INC00014972,Ethan Ramsey,Cannot loging into HUE (Impala) on EAP UAT,Miscategorised,Training/Advise,3/14/2021 2:05,3/23/2021 1:05,New,HADOOP_SUPPORT_L3,2-High,UAT,Guadalupe Mcneil
INC00014973,Devin Sawyer,Issue in Hive,Capacity,Housekeeping,3/21/2023 7:16,3/26/2023 1:16,In-Progress,HADOOP_SUPPORT_L3,4-Low,DEV,Guadalupe Mcneil
INC00014974,Mannix Flynn,oozie logs not showing in  HUE,Configuration,Workaround,10/23/2021 12:12,11/4/2021 15:12,Closed,HADOOP_ENGG,4-Low,SIT,Yurem Montes
INC00014975,Jessica Bender,Slowness in Hue,Capacity,Workaround,10/12/2022 22:29,10/24/2022 12:29,Resolved,HADOOP_SUPPORT_L2,1-Critical,SIT,Colt Chandler
INC00014976,Honey Barnes,Error when trying to log in to HUE DR,User Access,Permissions Updated,6/29/2022 14:18,7/9/2022 18:18,Resolved,HADOOP_SUPPORT_L3,3-Moderate,UAT,Guadalupe Mcneil
INC00014977,Paki Sellers,All jobs stuck in Spark Command,User Access,Permissions Updated,3/20/2023 9:15,3/31/2023 11:15,On-Hold,HADOOP_SUPPORT_L2,3-Moderate,DEV,Kenny Kennedy
INC00014978,Naomi Hill,Ranger autorization failed,Configuration,Amend Configuration,4/21/2021 5:42,4/28/2021 21:42,Closed,HADOOP_ENGG,2-High,PROD,Yurem Montes
INC00014979,Bruno Phelps,Getting error while running spark2 cmd mention below.,Capacity,Workaround,6/6/2022 10:55,6/18/2022 11:55,Closed,HADOOP_SUPPORT_L2,4-Low,DEV,Colton Robertson
INC00014980,Yuli Fleming,grant db level access to user in ranger,User Access,Permissions Updated,7/17/2020 10:15,7/25/2020 21:15,In-Progress,HADOOP_ENGG,1-Critical,PROD,Pamela Hancock
INC00014981,Cadie Turner,Hadoop LdapGroupsMapping does not support LDAPS for self-signed LDAP server,User Access,Permissions Updated,12/6/2020 7:49,12/15/2020 1:49,On-Hold,HADOOP_SUPPORT_L1,4-Low,UAT,Lacey Cole
INC00014982,Ciara Tillman,While running queries in HUE I keep getting following error: : FAILED: Execution Error, return code 1 from org.apache.hadoop.hive.ql.exec.tez.TezTask,User Error,4/1/2020 0:03,4/1/2020 12:03,Resolved,HADOOP_SUPPORT_L1,2-High,UAT,Savanah Ho
INC00014983,Quentin Saunders,org.apache.hadoop.hdfs.BlockMissingException in HDFS,Replication,Service Restarted,10/16/2021 21:58,10/21/2021 2:58,Closed,HADOOP_SUPPORT_L1,1-Critical,SIT,Lacey Cole
INC00014984,Octavia Hurley,Error when trying to log in to HUE DR,User Access,Permissions Updated,6/20/2022 18:49,6/24/2022 10:49,On-Hold,HADOOP_SUPPORT_L1,2-High,SIT,Esmeralda Maldonado
INC00014985,Nicholas Johnson,Hive and Oozie is  down.,Known Error,No Action Taken,4/14/2022 15:15,4/23/2022 23:15,On-Hold,HADOOP_SUPPORT_L2,4-Low,DEV,Edwin Ali
INC00014986,Zahir Myers,Unable to schedule wf_invalid. hue-oozie-1674471069.81,Account Administration,Training/Advise,4/19/2023 7:10,4/22/2023 4:10,On-Hold,HADOOP_SUPPORT_L1,1-Critical,PROD,Kyra Velazquez
INC00014987,Benedict Vargas,HDFS fails   ACL support for the NFS gateway,User Access,Permissions Updated,6/1/2021 16:18,6/7/2021 19:18,In-Progress,HADOOP_SUPPORT_L2,4-Low,UAT,Rashad Allen
INC00014988,Ivan Durham,Unable to kill prod job,Configuration,Service/Process Restart,5/1/2022 23:50,5/9/2022 23:50,New,HADOOP_ENGG,3-Moderate,PROD,Landin Vaughn
INC00014989,Astra Giles,Slowness in Hue,Capacity,Workaround,6/15/2021 10:15,6/27/2021 0:15,In-Progress,HADOOP_SUPPORT_L1,3-Moderate,DEV,Marianna Stafford
INC00014990,Sophia Wright,Hue group Sync in Prod,Configuration,Amend Configuration,1/26/2021 20:07,2/8/2021 4:07,In-Progress,HADOOP_SUPPORT_L1,4-Low,PROD,Kyra Velazquez
INC00014991,Nola Munoz,Hue Links are not working for all the domains,User Access,Not Listed,3/7/2022 15:08,3/15/2022 21:08,On-Hold,HADOOP_ENGG,3-Moderate,SIT,Pamela Hancock
INC00014992,Sylvester Jenkins,We have a job abend due to org.apache.hadoop.hdfs.BlockMissingException for application,Capacity,Housekeeping,10/10/2020 8:46,10/14/2020 20:46,Closed,HADOOP_ENGG,3-Moderate,PROD,Chloe Anderson
INC00014993,Amanda Hicks,Not able to run workflow from Hue in PROD.,User Access,Permissions Updated,8/1/2020 9:12,8/13/2020 14:12,Closed,HADOOP_SUPPORT_L1,3-Moderate,PROD,Kyra Velazquez
INC00014994,Tashya Madden,HDFS ranger policy missing,Configuration,Workaround,5/29/2023 22:28,6/4/2023 12:28,On-Hold,HADOOP_SUPPORT_L2,1-Critical,SIT,Winston Schultz
INC00014995,Aiden Foster,oozie logs not showing in  HUE,Configuration,Workaround,5/22/2020 12:50,5/23/2020 19:50,Closed,HADOOP_ENGG,1-Critical,PROD,Yurem Montes
INC00014996,Orli Wright,Hive issue,Configuration,Amend Configuration,12/17/2022 0:39,12/22/2022 16:39,New,HADOOP_SUPPORT_L2,2-High,SIT,Edwin Ali
INC00014997,Scott Pruitt,Job aborted abruptly,Capacity,Housekeeping,2/25/2023 14:58,3/9/2023 6:58,Resolved,HADOOP_SUPPORT_L2,4-Low,UAT,Winston Schultz
INC00014998,Zenia Miller,Created Hive ODBC is unable to load data,Dependent System,Workaround,7/9/2020 22:50,7/20/2020 20:50,In-Progress,HADOOP_SUPPORT_L2,4-Low,UAT,Alana Hughes
INC00014999,Blake Hawkins,Caused by: org.apache.hadoop.hdfs.BlockMissingException,Configuration,Workaround,6/14/2022 12:28,6/19/2022 7:28,In-Progress,HADOOP_SUPPORT_L1,1-Critical,UAT,Savanah Ho
INC00015000,Leonardo Scott,Killed Spark jobs are visible in Spark history server and holding on to resources causing further delay for other jobs,Capacity,Workaround,7/2/2020 1:57,7/14/2020 1:57,Closed,HADOOP_ENGG,4-Low,PROD,Chloe Anderson
INC00015001,Ciara Tillman,Ranger autorization failed,Configuration,Amend Configuration,4/1/2023 3:39,4/1/2023 13:39,In-Progress,HADOOP_ENGG,3-Moderate,SIT,Seth Holder
INC00015002,Risa Hill,﻿Short Description,Category,Solution code,3/1/2021 5:01,3/4/2021 16:01,In-Progress,HADOOP_ENGG,3-Moderate,SIT,Landin Vaughn
INC00015003,Cynthia Freeman,Spark client always fails,Configuration,Workaround,5/7/2020 19:29,5/8/2020 5:29,In-Progress,HADOOP_SUPPORT_L1,1-Critical,DEV,Alyvia Baker
INC00015004,Garrett Kirkland,Spark connected jobs are failing,Capacity,Workaround,5/12/2020 9:42,5/24/2020 18:42,Resolved,HADOOP_SUPPORT_L1,2-High,PROD,Jaquan Mcclure
INC00015005,Jessica Carroll,Able to access Hadoop Tables through Hive, but not through impala,Cancelled,3/26/2020 11:46,4/6/2020 12:46,In-Progress,HADOOP_ENGG,4-Low,DEV,Pamela Hancock
INC00015006,Ignacia Spears,Facing Spark connectivity issue,Capacity,Housekeeping,8/21/2020 21:33,8/24/2020 12:33,New,HADOOP_SUPPORT_L2,2-High,SIT,Colton Robertson
INC00015007,Colton Vega,webHDFS  namenode operations Failing,Data,Workaround,11/23/2020 13:18,12/5/2020 2:18,Resolved,HADOOP_SUPPORT_L1,1-Critical,DEV,Lacey Cole
INC00015008,Anna Baker,Tableau Extract refresh is failing in Prod frequently with SSL_read error when trying to refresh from Hive Tables,Technical Failure,Amend Configuration,12/24/2021 17:14,1/3/2022 8:14,On-Hold,HADOOP_SUPPORT_L1,4-Low,DEV,Shirley Randolph
INC00015009,Wendy Hatfield,CONTROL-M PROD  RANGER AUIDT FAILURE,Configuration,Workaround,6/11/2022 17:28,6/17/2022 14:28,Closed,HADOOP_ENGG,3-Moderate,UAT,Chloe Anderson
INC00015010,Tess Cooper,Facing Project Space Memory Issue- can't run query in HUE (hive/Impala),No Fault Found,No Action Taken,7/19/2022 14:04,7/30/2022 8:04,New,HADOOP_SUPPORT_L3,2-High,UAT,Eva Underwood
INC00015011,Urielle Love,Urgent configuration correction required on Resource scheduler for roots.xyz queue,Configuration,Amend Configuration,3/18/2022 9:59,3/23/2022 23:59,In-Progress,HADOOP_SUPPORT_L3,3-Moderate,DEV,Sandra Myers
INC00015012,Sophia Cameron,To Extract YARN Logs from edge node,Miscategorised,Training/Advise,1/11/2023 3:41,1/14/2023 13:41,Closed,HADOOP_SUPPORT_L3,1-Critical,UAT,Ariana Avila
INC00015013,Chelsea Chapman,i am not able execute oozie workflow,Miscategorised,Training/Advise,4/27/2021 2:41,4/28/2021 14:41,Closed,HADOOP_SUPPORT_L3,1-Critical,SIT,Ariana Avila
INC00015014,Mara Knox,Created Hive ODBC is unable to load data,Dependent System,Workaround,3/10/2023 14:55,3/19/2023 18:55,In-Progress,HADOOP_ENGG,1-Critical,PROD,Pamela Hancock
INC00015015,Daniel Cooper,Unable to do csv data dump on uat hue impala,Capacity,Additional Capacity,6/18/2022 11:29,6/19/2022 6:29,On-Hold,HADOOP_SUPPORT_L2,3-Moderate,DEV,Colt Chandler
INC00015016,Elijah Foreman,Oozie job scheduler not tiggering,Configuration,Workaround,8/23/2021 22:30,8/28/2021 18:30,In-Progress,HADOOP_SUPPORT_L2,2-High,UAT,Kenny Kennedy
INC00015017,Zachery Solomon,Need Help for Oozie and spark testing ,Configuration,Workaround,2/15/2022 4:36,2/17/2022 13:36,Resolved,HADOOP_ENGG,4-Low,PROD,Chloe Anderson
INC00015018,Elmo Park,DistCp between unencrypted and encrypted locations fails,Datacopy,Data Copied,4/5/2021 15:57,4/10/2021 23:57,Resolved,HADOOP_SUPPORT_L3,4-Low,UAT,Dale Oliver
